ticker,has_any_event,has_listed_event,has_delist_signal_event,has_lifecycle_list_date,has_lifecycle_delist_date,gap_missing_any_event,gap_missing_listed_event,gap_missing_delist_signal_event,gap_missing_lifecycle_list_date,gap_missing_lifecycle_delist_date
TCRR,false,false,false,false,false,true,true,true,true,true
TCRT,false,false,false,false,false,true,true,true,true,true
TCRX,true,true,false,true,false,false,false,true,false,true
TCS,false,false,false,false,false,true,true,true,true,true
TCT,false,false,false,false,false,true,true,true,true,true
TCVA,false,false,false,false,false,true,true,true,true,true
TDAC,true,true,false,true,false,false,false,true,false,true
TDC,false,false,false,false,false,true,true,true,true,true
TDIC,true,true,false,true,false,false,false,true,false,true
TDOC,false,false,false,false,false,true,true,true,true,true
TDS.S,false,false,false,false,false,true,true,true,true,true
TDUP,true,true,false,true,false,false,false,true,false,true
TE,false,false,false,false,false,true,true,true,true,true
TEA,false,false,false,false,false,true,true,true,true,true
TEAD,true,true,false,true,false,false,false,true,false,true
TEAR,false,false,false,false,false,true,true,true,true,true
TECD,false,false,false,false,false,true,true,true,true,true
TECX,true,true,false,true,false,false,false,true,false,true
TEG,false,false,false,false,false,true,true,true,true,true
TEGP,false,false,false,false,false,true,true,true,true,true
TELA,true,true,false,true,false,false,false,true,false,true
TELO,true,true,false,true,false,false,false,true,false,true
TEN,true,true,true,true,true,false,false,false,false,false
TENX,true,true,false,true,false,false,false,true,false,true
TEP,false,false,false,false,false,true,true,true,true,true
TERN,true,true,false,true,false,false,false,true,false,true
TERP,false,false,false,false,false,true,true,true,true,true
TESO,false,false,false,false,false,true,true,true,true,true
TESS,false,false,false,false,false,true,true,true,true,true
TEU,false,false,false,false,false,true,true,true,true,true
TEUM,false,false,false,false,false,true,true,true,true,true
TFCF,false,false,false,false,false,true,true,true,true,true
TFCFA,false,false,false,false,false,true,true,true,true,true
TFFP,false,false,false,false,false,true,true,true,true,true
TFS,false,false,false,false,false,true,true,true,true,true
TG,true,false,true,false,false,false,true,false,true,true
TGA,false,false,false,false,false,true,true,true,true,true
TGAN,false,false,false,false,false,true,true,true,true,true
TGE,true,true,false,true,false,false,false,true,false,true
TGH,false,false,false,false,false,true,true,true,true,true
TGHL,true,true,false,true,false,false,false,true,false,true
TGI,false,false,false,false,false,true,true,true,true,true
TGL,true,true,false,true,false,false,false,true,false,true
TGP,false,false,false,false,false,true,true,true,true,true
TGX,false,false,false,false,false,true,true,true,true,true
TH,true,true,true,true,true,false,false,false,false,false
THAR,true,true,false,true,false,false,false,true,false,true
THBR,false,false,false,false,false,true,true,true,true,true
THCA,false,false,false,false,false,true,true,true,true,true
THCB,false,false,false,false,false,true,true,true,true,true
THCH,true,true,true,true,true,false,false,false,false,false
THE,false,false,false,false,false,true,true,true,true,true
THH,true,true,false,true,false,false,false,true,false,true
THI,false,false,false,false,false,true,true,true,true,true
THLD,false,false,false,false,false,true,true,true,true,true
THMA,false,false,false,false,false,true,true,true,true,true
THMO,false,false,false,false,false,true,true,true,true,true
THOR,false,false,false,false,false,true,true,true,true,true
THR,false,false,false,false,false,true,true,true,true,true
THRD,false,false,false,false,false,true,true,true,true,true
THRM,true,false,true,false,false,false,true,false,true,true
THRN,false,false,false,false,false,true,true,true,true,true
THRX,false,false,false,false,false,true,true,true,true,true
THRY,true,true,true,true,true,false,false,false,false,false
THS,false,false,false,false,false,true,true,true,true,true
THTX,false,false,false,false,false,true,true,true,true,true
THX,false,false,false,false,false,true,true,true,true,true
TIBR,false,false,false,false,false,true,true,true,true,true
TICC,false,false,false,false,false,true,true,true,true,true
TIE,false,false,false,false,false,true,true,true,true,true
TIF,false,false,false,false,false,true,true,true,true,true
TIG,false,false,false,false,false,true,true,true,true,true
TIGR,true,true,false,true,false,false,false,true,false,true
TII,false,false,false,false,false,true,true,true,true,true
TIL,true,true,false,true,false,false,false,true,false,true
TILE,false,false,false,false,false,true,true,true,true,true
TIN,false,false,false,false,false,true,true,true,true,true
TINV,false,false,false,false,false,true,true,true,true,true
TIO,false,false,false,false,false,true,true,true,true,true
TIOA,false,false,false,false,false,true,true,true,true,true
TIPT,false,false,false,false,false,true,true,true,true,true
TIRX,true,true,false,true,false,false,false,true,false,true
TISA,false,false,false,false,false,true,true,true,true,true
TISI,true,true,true,true,true,false,false,false,false,false
TITN,true,true,false,true,false,false,false,true,false,true
TIVC,true,true,false,true,false,false,false,true,false,true
TIVO,false,false,false,false,false,true,true,true,true,true
TIXT,true,true,true,true,true,false,false,false,false,false
TK,true,true,true,true,true,false,false,false,false,false
TKAI,false,false,false,false,false,true,true,true,true,true
TKNO,true,true,false,true,false,false,false,true,false,true
TKS,false,false,false,false,false,true,true,true,true,true
TLB,false,false,false,false,false,true,true,true,true,true
TLGA,false,false,false,false,false,true,true,true,true,true
TLGT,false,false,false,false,false,true,true,true,true,true
TLIH,true,true,false,true,false,false,false,true,false,true
TLLP,false,false,false,false,false,true,true,true,true,true
TLM,false,false,false,false,false,true,true,true,true,true
TLMD,false,false,false,false,false,true,true,true,true,true
TLOG,false,false,false,false,false,true,true,true,true,true
TLPH,true,true,false,true,false,false,false,true,false,true
TLRA,false,false,false,false,false,true,true,true,true,true
TLRD,false,false,false,false,false,true,true,true,true,true
TLRY,true,true,false,true,false,false,false,true,false,true
TLS,true,true,false,true,false,false,false,true,false,true
TLSA,true,true,true,true,true,false,false,false,false,false
TLYS,true,true,false,true,false,false,false,true,false,true
TMA,false,false,false,false,false,true,true,true,true,true
TMCI,true,true,false,true,false,false,false,true,false,true
TMCX,false,false,false,false,false,true,true,true,true,true
TMDI,false,false,false,false,false,true,true,true,true,true
TMG,false,false,false,false,false,true,true,true,true,true
TMKR,false,false,false,false,false,true,true,true,true,true
TMPO,false,false,false,false,false,true,true,true,true,true
TMR,false,false,false,false,false,true,true,true,true,true
TMS,false,false,false,false,false,true,true,true,true,true
TMSR,false,false,false,false,false,true,true,true,true,true
TMX,false,false,false,false,false,true,true,true,true,true
TNAV,false,false,false,false,false,true,true,true,true,true
TNB,false,false,false,false,false,true,true,true,true,true
TNC,false,false,false,false,false,true,true,true,true,true
TNDM,false,false,false,false,false,true,true,true,true,true
TNE,false,false,false,false,false,true,true,true,true,true
TNFA,false,false,false,false,false,true,true,true,true,true
TNGO,false,false,false,false,false,true,true,true,true,true
TNGX,true,true,false,true,false,false,false,true,false,true
TNMG,true,true,false,true,false,false,false,true,false,true
TNON,true,true,false,true,false,false,false,true,false,true
TNS,false,false,false,false,false,true,true,true,true,true
TNTR,false,false,false,false,false,true,true,true,true,true
TNXP,false,false,false,false,false,true,true,true,true,true
TNYA,true,true,false,true,false,false,false,true,false,true
TOA,false,false,false,false,false,true,true,true,true,true
TOCA,false,false,false,false,false,true,true,true,true,true
TOI,true,true,true,true,true,false,false,false,false,false
TOM,false,false,false,false,false,true,true,true,true,true
TOMZ,true,true,false,true,false,false,false,true,false,true
TONX,true,true,true,true,true,false,false,false,false,false
TOO,false,false,false,false,false,true,true,true,true,true
TOP,true,true,false,true,false,false,false,true,false,true
TORC,false,false,false,false,false,true,true,true,true,true
TORO,false,false,false,false,false,true,true,true,true,true
TOWR,false,false,false,false,false,true,true,true,true,true
TOY,false,false,false,false,false,true,true,true,true,true
TOYO,true,true,false,true,false,false,false,true,false,true
TPCO,false,false,false,false,false,true,true,true,true,true
TPGE,false,false,false,false,false,true,true,true,true,true
TPGH,false,false,false,false,false,true,true,true,true,true
TPGI,false,false,false,false,false,true,true,true,true,true
TPGS,false,false,false,false,false,true,true,true,true,true
TPGY,false,false,false,false,false,true,true,true,true,true
TPIC,false,false,false,false,false,true,true,true,true,true
TPIV,false,false,false,false,false,true,true,true,true,true
TPNL,false,false,false,false,false,true,true,true,true,true
TPP,false,false,false,false,false,true,true,true,true,true
TPRE,false,false,false,false,false,true,true,true,true,true
TPST,true,true,false,true,false,false,false,true,false,true
TPTX,false,false,false,false,false,true,true,true,true,true
TPUB,false,false,false,false,false,true,true,true,true,true
TPVG,true,true,true,true,true,false,false,false,false,false
TRA,false,false,false,false,false,true,true,true,true,true
TRAK,true,true,true,true,true,false,false,false,false,false
TRAQ,false,false,false,false,false,true,true,true,true,true
TRAW,true,true,true,true,true,false,false,false,false,false
TRB,false,false,false,false,false,true,true,true,true,true
TRCA,false,false,false,false,false,true,true,true,true,true
TRCH,false,false,false,false,false,true,true,true,true,true
TRCO,false,false,false,false,false,true,true,true,true,true
TRDA,true,true,false,true,false,false,false,true,false,true
TREB,false,false,false,false,false,true,true,true,true,true
TREC,false,false,false,false,false,true,true,true,true,true
TREE,false,false,false,false,false,true,true,true,true,true
TRH,false,false,false,false,false,true,true,true,true,true
TRHC,false,false,false,false,false,true,true,true,true,true
TRIN,true,true,true,true,true,false,false,false,false,false
TRIP,true,true,false,true,false,false,false,true,false,true
TRIS,false,false,false,false,false,true,true,true,true,true
TRIT,false,false,false,false,false,true,true,true,true,true
TRKA,false,false,false,false,false,true,true,true,true,true
TRLA,false,false,false,false,false,true,true,true,true,true
TRML,false,false,false,false,false,true,true,true,true,true
TRMT,false,false,false,false,false,true,true,true,true,true
TRNC,false,false,false,false,false,true,true,true,true,true
TRNE,false,false,false,false,false,true,true,true,true,true
TRNR,true,true,false,true,false,false,false,true,false,true
TRNX,false,false,false,false,false,true,true,true,true,true
TRON,true,true,false,true,false,false,false,true,false,true
TROO,true,true,false,true,false,false,false,true,false,true
TROV,false,false,false,false,false,true,true,true,true,true
TROX,true,false,true,false,false,false,true,false,true,true
TRQ,false,false,false,false,false,true,true,true,true,true
TRR,false,false,false,false,false,true,true,true,true,true
TRS,false,false,false,false,false,true,true,true,true,true
TRSG,true,true,false,true,false,false,false,true,false,true
TRTL,false,false,false,false,false,true,true,true,true,true
TRTN,false,false,false,false,false,true,true,true,true,true
TRTX,true,true,false,true,false,false,false,true,false,true
TRUE,false,false,false,false,false,true,true,true,true,true
TRUG,true,true,true,true,true,false,false,false,false,false
TRUP,false,false,false,false,false,true,true,true,true,true
TRVI,true,true,false,true,false,false,false,true,false,true
TRVN,false,false,false,false,false,true,true,true,true,true
TRW,false,false,false,false,false,true,true,true,true,true
TRWH,false,false,false,false,false,true,true,true,true,true
TRX.B,false,false,false,false,false,true,true,true,true,true
TRY,false,false,false,false,false,true,true,true,true,true
TRY.B,false,false,false,false,false,true,true,true,true,true
TRZ,false,false,false,false,false,true,true,true,true,true
TSA,false,false,false,false,false,true,true,true,true,true
TSAT,true,true,false,true,false,false,false,true,false,true
TSBX,false,false,false,false,false,true,true,true,true,true
TSC,false,false,false,false,false,true,true,true,true,true
TSE,true,false,true,false,false,false,true,false,true,true
TSG,false,false,false,false,false,true,true,true,true,true
TSHA,true,true,false,true,false,false,false,true,false,true
TSIA,false,false,false,false,false,true,true,true,true,true
TSIB,false,false,false,false,false,true,true,true,true,true
TSO,false,false,false,false,false,true,true,true,true,true
TSP,false,false,false,false,false,true,true,true,true,true
TSPQ,false,false,false,false,false,true,true,true,true,true
TSQ,true,true,false,true,false,false,false,true,false,true
TSRA,false,false,false,false,false,true,true,true,true,true
TSRI,false,false,false,false,false,true,true,true,true,true
TSRO,false,false,false,false,false,true,true,true,true,true
TSS,false,false,false,false,false,true,true,true,true,true
TSSI,true,true,true,true,true,false,false,false,false,false
TSVT,false,false,false,false,false,true,true,true,true,true
TSY,false,false,false,false,false,true,true,true,true,true
TTCF,false,false,false,false,false,true,true,true,true,true
TTEC,false,false,false,false,false,true,true,true,true,true
TTGT,true,true,false,true,false,false,false,true,false,true
TTI,true,true,false,true,false,false,false,true,false,true
TTN,false,false,false,false,false,true,true,true,true,true
TTNP,false,false,false,false,false,true,true,true,true,true
TTO,false,false,false,false,false,true,true,true,true,true
TTOO,false,false,false,false,false,true,true,true,true,true
TTPH,false,false,false,false,false,true,true,true,true,true
TTRX,true,true,true,false,false,false,false,false,true,true
TTSH,true,true,true,true,true,false,false,false,false,false
TUBE,false,false,false,false,false,true,true,true,true,true
TUC,false,false,false,false,false,true,true,true,true,true
TUEM,false,false,false,false,false,true,true,true,true,true
TUES,false,false,false,false,false,true,true,true,true,true
TUFN,false,false,false,false,false,true,true,true,true,true
TUMI,false,false,false,false,false,true,true,true,true,true
TUP,false,false,false,false,false,true,true,true,true,true
TUSK,true,true,false,true,false,false,false,true,false,true
TVA,true,true,false,true,false,false,false,true,false,true
TVGN,true,true,true,true,true,false,false,false,false,false
TVIA,false,false,false,false,false,true,true,true,true,true
TVL,false,false,false,false,false,true,true,true,true,true
TVPT,false,false,false,false,false,true,true,true,true,true
TVRD,true,true,false,true,false,false,false,true,false,true
TVTY,false,false,false,false,false,true,true,true,true,true
TWB,false,false,false,false,false,true,true,true,true,true
TWC,false,false,false,false,false,true,true,true,true,true
TWCT,false,false,false,false,false,true,true,true,true,true
TWFG,true,true,false,true,false,false,false,true,false,true
TWG,true,true,false,true,false,false,false,true,false,true
TWI,false,false,false,false,false,true,true,true,true,true
TWKS,false,false,false,false,false,true,true,true,true,true
TWLV,true,true,false,true,false,false,false,true,false,true
TWMC,false,false,false,false,false,true,true,true,true,true
TWNK,false,false,false,false,false,true,true,true,true,true
TWNP,false,false,false,false,false,true,true,true,true,true
TWNT,false,false,false,false,false,true,true,true,true,true
TWO,true,true,true,true,true,false,false,false,false,false
TWOA,false,false,false,false,false,true,true,true,true,true
TWOU,false,false,false,false,false,true,true,true,true,true
TWR,false,false,false,false,false,true,true,true,true,true
TWST,false,false,false,false,false,true,true,true,true,true
TWTR,false,false,false,false,false,true,true,true,true,true
TWX,false,false,false,false,false,true,true,true,true,true
TXG,true,true,false,true,false,false,false,true,false,true
TXI,false,false,false,false,false,true,true,true,true,true
TXMD,true,true,true,true,true,false,false,false,false,false
TXTR,false,false,false,false,false,true,true,true,true,true
TXU,false,false,false,false,false,true,true,true,true,true
TYC,false,false,false,false,false,true,true,true,true,true
TYGO,true,true,true,true,true,false,false,false,false,false
TYHT,false,false,false,false,false,true,true,true,true,true
TYME,false,false,false,false,false,true,true,true,true,true
TYPE,false,false,false,false,false,true,true,true,true,true
TYRA,true,true,false,true,false,false,false,true,false,true
TZOO,false,false,false,false,false,true,true,true,true,true
TZUP,false,false,false,false,false,true,true,true,true,true
UA,false,false,false,false,false,true,true,true,true,true
UAA,false,false,false,false,false,true,true,true,true,true
UAM,false,false,false,false,false,true,true,true,true,true
UB,false,false,false,false,false,true,true,true,true,true
UBA,false,false,false,false,false,true,true,true,true,true
UBB,false,false,false,false,false,true,true,true,true,true
UBNK,false,false,false,false,false,true,true,true,true,true
UBX,false,false,false,false,false,true,true,true,true,true
UBXG,true,true,false,true,false,false,false,true,false,true
UCAR,true,true,false,true,false,false,false,true,false,true
UCP,false,false,false,false,false,true,true,true,true,true
UCTT,false,false,false,false,false,true,true,true,true,true
UDMY,true,true,false,true,false,false,false,true,false,true
UEIC,false,false,false,false,false,true,true,true,true,true
UFG,true,true,false,true,false,false,false,true,false,true
UFI,false,false,false,false,false,true,true,true,true,true
UFPT,false,false,false,false,false,true,true,true,true,true
UFS,false,false,false,false,false,true,true,true,true,true
UGRO,true,true,false,true,false,false,false,true,false,true
UHG,true,true,true,true,true,false,false,false,false,false
UIC,false,false,false,false,false,true,true,true,true,true
UIL,false,false,false,false,false,true,true,true,true,true
UIS,true,true,true,true,true,false,false,false,false,false
UK,true,true,true,true,true,false,false,false,false,false
ULBI,false,false,false,false,false,true,true,true,true,true
ULCC,true,true,false,true,false,false,false,true,false,true
ULY,true,true,false,true,false,false,false,true,false,true
UMH,true,false,true,false,false,false,true,false,true,true
UMPQ,false,false,false,false,false,true,true,true,true,true
UMRX,false,false,false,false,false,true,true,true,true,true
UN,false,false,false,false,false,true,true,true,true,true
UNA,false,false,false,false,false,true,true,true,true,true
UNAM,false,false,false,false,false,true,true,true,true,true
UNCY,true,true,false,true,false,false,false,true,false,true
UNIS,false,false,false,false,false,true,true,true,true,true
UNIT,false,false,false,false,false,true,true,true,true,true
UNS,false,false,false,false,false,true,true,true,true,true
UNT,false,false,false,false,false,true,true,true,true,true
UNVR,false,false,false,false,false,true,true,true,true,true
UNXL,false,false,false,false,false,true,true,true,true,true
UOKA,true,true,false,true,false,false,false,true,false,true
UONE,false,false,false,false,false,true,true,true,true,true
UONEK,false,false,false,false,false,true,true,true,true,true
UP,true,true,true,true,true,false,false,false,false,false
UPB,true,true,false,true,false,false,false,true,false,true
UPBD,true,true,false,true,false,false,false,true,false,true
UPC,true,true,false,true,false,false,false,true,false,true
UPH,false,false,false,false,false,true,true,true,true,true
UPI,false,false,false,false,false,true,true,true,true,true
UPL,false,false,false,false,false,true,true,true,true,true
UPLD,true,true,false,true,false,false,false,true,false,true
UPTD,false,false,false,false,false,true,true,true,true,true
UPXI,true,true,false,true,false,false,false,true,false,true
URGN,true,true,false,true,false,false,false,true,false,true
UROV,false,false,false,false,false,true,true,true,true,true
UROY,false,false,false,false,false,true,true,true,true,true
URRE,false,false,false,false,false,true,true,true,true,true
URS,false,false,false,false,false,true,true,true,true,true
USAK,false,false,false,false,false,true,true,true,true,true
USAT,false,false,false,false,false,true,true,true,true,true
USCR,false,false,false,false,false,true,true,true,true,true
USCT,false,false,false,false,false,true,true,true,true,true
USEA,false,false,false,false,false,true,true,true,true,true
USEG,false,false,false,false,false,true,true,true,true,true
USER,false,false,false,false,false,true,true,true,true,true
USIO,true,true,false,true,false,false,false,true,false,true
USM,false,false,false,false,false,true,true,true,true,true
USNA,false,false,false,false,false,true,true,true,true,true
USS,false,false,false,false,false,true,true,true,true,true
USU,false,false,false,false,false,true,true,true,true,true
USWS,false,false,false,false,false,true,true,true,true,true
USX,false,false,false,false,false,true,true,true,true,true
UTA,false,false,false,false,false,true,true,true,true,true
UTAA,false,false,false,false,false,true,true,true,true,true
UTEK,false,false,false,false,false,true,true,true,true,true
UTI,true,true,true,true,true,false,false,false,false,false
UTL,true,false,true,false,false,false,true,false,true,true
UTME,false,false,false,false,false,true,true,true,true,true
UTRS,false,false,false,false,false,true,true,true,true,true
UTSI,true,true,true,true,true,false,false,false,false,false
UTX,false,false,false,false,false,true,true,true,true,true
UTZ,true,true,true,true,true,false,false,false,false,false
UVE,true,true,true,true,true,false,false,false,false,false
UVN,false,false,false,false,false,true,true,true,true,true
UVV,false,false,false,false,false,true,true,true,true,true
UWMC,true,true,true,true,true,false,false,false,false,false
UXG,false,false,false,false,false,true,true,true,true,true
VA,false,false,false,false,false,true,true,true,true,true
VACQ,false,false,false,false,false,true,true,true,true,true
VANI,true,true,true,true,true,false,false,false,false,false
VAPE,false,false,false,false,false,true,true,true,true,true
VAQC,false,false,false,false,false,true,true,true,true,true
VAR,false,false,false,false,false,true,true,true,true,true
VAS,false,false,false,false,false,true,true,true,true,true
VASC,false,false,false,false,false,true,true,true,true,true
VATE,true,true,true,true,true,false,false,false,false,false
VAXX,false,false,false,false,false,true,true,true,true,true
VBIV,false,false,false,false,false,true,true,true,true,true
VBLT,false,false,false,false,false,true,true,true,true,true
VBTX,false,false,false,false,false,true,true,true,true,true
VCEL,false,false,false,false,false,true,true,true,true,true
VCG,false,false,false,false,false,true,true,true,true,true
VCI,false,false,false,false,false,true,true,true,true,true
VCIC,true,true,false,true,false,false,false,true,false,true
VCIG,true,true,false,true,false,false,false,true,false,true
VCP,false,false,false,false,false,true,true,true,true,true
VCRA,false,false,false,false,false,true,true,true,true,true
VCSA,false,false,false,false,false,true,true,true,true,true
VCVC,false,false,false,false,false,true,true,true,true,true
VCXA,false,false,false,false,false,true,true,true,true,true
VDSI,false,false,false,false,false,true,true,true,true,true
VE,false,false,false,false,false,true,true,true,true,true
VEAC,false,false,false,false,false,true,true,true,true,true
VECO,false,false,false,false,false,true,true,true,true,true
VECT,false,false,false,false,false,true,true,true,true,true
VEDU,false,false,false,false,false,true,true,true,true,true
VEEA,true,true,true,true,true,false,false,false,false,false
VEEE,true,true,false,true,false,false,false,true,false,true
VEH,false,false,false,false,false,true,true,true,true,true
VEI,false,false,false,false,false,true,true,true,true,true
VEL,true,true,false,true,false,false,false,true,false,true
VELO,true,true,true,true,true,false,false,false,false,false
VER,false,false,false,false,false,true,true,true,true,true
VERA,true,true,false,true,false,false,false,true,false,true
VERB,false,false,false,false,false,true,true,true,true,true
VERI,true,true,false,true,false,false,false,true,false,true
VERO,true,true,true,true,true,false,false,false,false,false
VERU,true,true,true,true,true,false,false,false,false,false
VERV,false,false,false,false,false,true,true,true,true,true
VERY,false,false,false,false,false,true,true,true,true,true
VET,true,true,false,true,false,false,false,true,false,true
VEV,false,false,false,false,false,true,true,true,true,true
VFF,false,false,false,false,false,true,true,true,true,true
VGAC,false,false,false,false,false,true,true,true,true,true
VGFC,false,false,false,false,false,true,true,true,true,true
VGII,false,false,false,false,false,true,true,true,true,true
VGR,false,false,false,false,false,true,true,true,true,true
VHC,true,true,true,true,true,false,false,false,false,false
VHNA,false,false,false,false,false,true,true,true,true,true
VHS,false,false,false,false,false,true,true,true,true,true
VIA.B,false,false,false,false,false,true,true,true,true,true
VIAB,false,false,false,false,false,true,true,true,true,true
VIE,false,false,false,false,false,true,true,true,true,true
VIEW,false,false,false,false,false,true,true,true,true,true
VIGL,false,false,false,false,false,true,true,true,true,true
VIH,false,false,false,false,false,true,true,true,true,true
VINC,true,true,true,true,true,false,false,false,false,false
VINO,false,false,false,false,false,true,true,true,true,true
VINP,true,true,false,true,false,false,false,true,false,true
VIR,true,true,false,true,false,false,false,true,false,true
VIRI,false,false,false,false,false,true,true,true,true,true
VIRX,true,false,true,false,false,false,true,false,true,true
VISL,true,true,true,true,true,false,false,false,false,false
VIT,false,false,false,false,false,true,true,true,true,true
VITL,true,true,false,true,false,false,false,true,false,true
VIVE,false,false,false,false,false,true,true,true,true,true
VIVK,true,true,false,true,false,false,false,true,false,true
VIVO,false,false,false,false,false,true,true,true,true,true
VIVS,true,true,true,true,true,false,false,false,false,false
VLCN,false,false,false,false,false,true,true,true,true,true
VLDR,false,false,false,false,false,true,true,true,true,true
VLN,true,true,false,true,false,false,false,true,false,true
VLON,false,false,false,false,false,true,true,true,true,true
VLRX,false,false,false,false,false,true,true,true,true,true
VLTA,false,false,false,false,false,true,true,true,true,true
VLTC,false,false,false,false,false,true,true,true,true,true
VM,false,false,false,false,false,true,true,true,true,true
VMAR,true,true,false,true,false,false,false,true,false,true
VMCA,false,false,false,false,false,true,true,true,true,true
VMD,true,true,false,true,false,false,false,true,false,true
VMEM,false,false,false,false,false,true,true,true,true,true
VMEO,false,false,false,false,false,true,true,true,true,true
VMW,false,false,false,false,false,true,true,true,true,true
VNCE,true,true,true,true,true,false,false,false,false,false
VNDA,true,true,false,true,false,false,false,true,false,true
VNE,false,false,false,false,false,true,true,true,true,true
VNR,false,false,false,false,false,true,true,true,true,true
VNTR,false,false,false,false,false,true,true,true,true,true
VNTV,false,false,false,false,false,true,true,true,true,true
VOC,true,true,false,true,false,false,false,true,false,true
VOL,false,false,false,false,false,true,true,true,true,true
VOR,true,true,false,true,false,false,false,true,false,true
VORB,false,false,false,false,false,true,true,true,true,true
VOSO,false,false,false,false,false,true,true,true,true,true
VOXR,false,false,false,false,false,true,true,true,true,true
VOXX,false,false,false,false,false,true,true,true,true,true
VOYG,true,true,false,true,false,false,false,true,false,true
VPCB,false,false,false,false,false,true,true,true,true,true
VPCC,false,false,false,false,false,true,true,true,true,true
VPI,false,false,false,false,false,true,true,true,true,true
VQ,false,false,false,false,false,true,true,true,true,true
VQS,false,false,false,false,false,true,true,true,true,true
VRA,true,true,false,true,false,false,false,true,false,true
VRAR,true,true,false,true,false,false,false,true,false,true
VRAX,true,true,false,true,false,false,false,true,false,true
VRAY,false,false,false,false,false,true,true,true,true,true
VRC,false,false,false,false,false,true,true,true,true,true
VRCA,true,true,false,true,false,false,false,true,false,true
VRE,false,false,false,false,false,true,true,true,true,true
VREX,true,true,false,true,false,false,false,true,false,true
VRM,true,true,false,true,false,false,false,true,false,true
VRME,true,true,true,true,true,false,false,false,false,false
VRML,false,false,false,false,false,true,true,true,true,true
VRN,false,false,false,false,false,true,true,true,true,true
VRNG,false,false,false,false,false,true,true,true,true,true
VRNT,false,false,false,false,false,true,true,true,true,true
VRPX,false,false,false,false,false,true,true,true,true,true
VRTS,true,true,true,true,true,false,false,false,false,false
VRTU,false,false,false,false,false,true,true,true,true,true
VRTV,false,false,false,false,false,true,true,true,true,true
VRX,false,false,false,false,false,true,true,true,true,true
VS,true,true,true,true,true,false,false,false,false,false
VSAR,false,false,false,false,false,true,true,true,true,true
VSE,false,false,false,false,false,true,true,true,true,true
VSEE,true,true,true,true,true,false,false,false,false,false
VSI,false,false,false,false,false,true,true,true,true,true
VSLR,false,false,false,false,false,true,true,true,true,true
VSM,false,false,false,false,false,true,true,true,true,true
VSME,true,true,false,true,false,false,false,true,false,true
VSPR,false,false,false,false,false,true,true,true,true,true
VSTA,false,false,false,false,false,true,true,true,true,true
VSTD,true,true,false,true,false,false,false,true,false,true
VSTE,false,false,false,false,false,true,true,true,true,true
VSTM,true,true,false,true,false,false,false,true,false,true
VSTO,false,false,false,false,false,true,true,true,true,true
VSTS,true,true,false,true,false,false,false,true,false,true
VTAE,false,false,false,false,false,true,true,true,true,true
VTAQ,false,false,false,false,false,true,true,true,true,true
VTEX,true,true,false,true,false,false,false,true,false,true
VTGN,true,true,false,true,false,false,false,true,false,true
VTIQ,false,false,false,false,false,true,true,true,true,true
VTL,false,false,false,false,false,true,true,true,true,true
VTLE,false,false,false,false,false,true,true,true,true,true
VTNR,false,false,false,false,false,true,true,true,true,true
VTOL,true,true,false,true,false,false,false,true,false,true
VTS,true,true,false,true,false,false,false,true,false,true
VTSI,true,true,true,true,true,false,false,false,false,false
VTTI,false,false,false,false,false,true,true,true,true,true
VTVT,true,true,false,true,false,false,false,true,false,true
VTYX,true,true,false,true,false,false,false,true,false,true
VUZI,true,true,false,true,false,false,false,true,false,true
VVC,false,false,false,false,false,true,true,true,true,true
VVNT,false,false,false,false,false,true,true,true,true,true
VVOS,true,true,false,true,false,false,false,true,false,true
VVPR,true,true,false,true,false,false,false,true,false,true
VVUS,false,false,false,false,false,true,true,true,true,true
VWAV,true,true,false,true,false,false,false,true,false,true
VWE,false,false,false,false,false,true,true,true,true,true
VWR,false,false,false,false,false,true,true,true,true,true
VWTR,false,false,false,false,false,true,true,true,true,true
VXRT,true,true,true,true,true,false,false,false,false,false
VYGG,false,false,false,false,false,true,true,true,true,true
VYGR,true,true,false,true,false,false,false,true,false,true
VYNE,true,true,false,true,false,false,false,true,false,true
VYNT,false,false,false,false,false,true,true,true,true,true
VYX,false,false,false,false,false,true,true,true,true,true
VZIO,false,false,false,false,false,true,true,true,true,true
WAAS,false,false,false,false,false,true,true,true,true,true
WABC,false,false,false,false,false,true,true,true,true,true
WAC,false,false,false,false,false,true,true,true,true,true
WAFU,true,true,false,true,false,false,false,true,false,true
WAG,false,false,false,false,false,true,true,true,true,true
WAGE,false,false,false,false,false,true,true,true,true,true
WAI,true,true,false,true,false,false,false,true,false,true
WAIR,false,false,false,false,false,true,true,true,true,true
WALD,true,true,true,true,true,false,false,false,false,false
WATT,true,true,true,true,true,false,false,false,false,false
WAVD,false,false,false,false,false,true,true,true,true,true
WBA,false,false,false,false,false,true,true,true,true,true
WBC,false,false,false,false,false,true,true,true,true,true
WBI,true,true,false,true,false,false,false,true,false,true
WBMD,false,false,false,false,false,true,true,true,true,true
WBT,false,false,false,false,false,true,true,true,true,true
WBUY,true,true,false,true,false,false,false,true,false,true
WC,false,false,false,false,false,true,true,true,true,true
WCG,false,false,false,false,false,true,true,true,true,true
WCI,false,false,false,false,false,true,true,true,true,true
WCIC,false,false,false,false,false,true,true,true,true,true
WCT,true,true,false,true,false,false,false,true,false,true
WDR,false,false,false,false,false,true,true,true,true,true
WE,false,false,false,false,false,true,true,true,true,true
